1228.0,2823.32,1551.76,l3nr00
1273.0,2641.64,1627.1,l3nr00
1196.0,2826.81,1554.36,l3nr00
769.0,2065.21,1262.93,l3nr00
910.0,2514.69,1376.57,l3nr00
1050.0,2341.27,1448.65,l3nr00
1234.0,2633.38,1631.7,l3nr00
1336.0,2724.92,1620.13,l3nr00
1051.0,2493.2,1456.79,l3nr00
764.0,2276.32,1251.93,l3nr00
693.0,2145.09,1193.74,l3nr00
832.0,2512.56,1416.25,l3nr00
1121.0,2510.48,1401.33,l3nr00
1182.0,2526.57,1491.74,l3nr00
4.0,143.58,42.78,l3nr00
905.0,2302.59,1341.88,l3nr00
1307.0,2759.43,1634.15,l3nr00
548.0,1771.84,1022.6,l3nr00
699.0,1608.16,1214.49,l3nr00
846.0,2369.59,1446.9,l3nr00
1014.0,2170.32,1512.4,l3nr00
1003.0,2485.05,1458.92,l3nr00
1118.0,2202.12,1445.55,l3nr00
0.0,52.04,17.11,l3nr00
1163.0,2356.06,1518.16,l3nr00
1066.0,2729.37,1337.67,l3nr00
849.0,2286.08,1052.97,l3nr00
847.0,2227.46,1394.15,l3nr00
90.0,635.51,290.32,l3nr00
756.0,2081.87,1230.52,l3nr00
884.0,2481.67,1245.04,l3nr00
739.0,2331.62,1204.12,l3nr00
1055.0,2457.86,1484.19,l3nr00
1009.0,2755.92,1383.9,l3nr00
3.0,175.95,30.56,l3nr00
720.0,1976.56,1347.09,l3nr00
1185.0,2617.12,1485.43,l3nr00
725.0,2060.33,1273.6,l3nr00
943.0,2492.85,1235.05,l3nr00
1027.0,2522.18,1296.9,l3nr00
961.0,2320.45,1383.47,l3nr00
1115.0,2880.94,1492.68,l3nr00
866.0,2282.61,1345.0,l3nr00
659.0,2203.84,1219.97,l3nr00
567.0,2004.13,1151.98,l3nr00
909.0,2350.74,1218.81,l3nr00
1155.0,2648.94,1583.1,l3nr00
598.0,1481.04,980.49,l4nr00
915.0,2030.12,1259.61,l4nr00
615.0,1777.09,962.8,l4nr00
1085.0,2246.45,1331.38,l4nr00
678.0,1715.1,1077.0,l4nr00
588.0,1645.26,1032.37,l4nr00
553.0,1540.76,983.24,l4nr00
558.0,1455.05,939.27,l4nr00
748.0,1913.43,1182.57,l4nr00
1101.0,2248.87,1324.13,l4nr00
1104.0,2265.38,1415.17,l4nr00
1012.0,1787.95,1334.83,l4nr00
1039.0,2000.84,1317.77,l4nr00
443.0,1479.8,826.15,l4nr00
659.0,1577.36,1038.05,l4nr00
771.0,1862.73,1136.77,l4nr00
917.0,1923.98,1199.62,l4nr00
986.0,1913.45,1374.58,l4nr00
896.0,1856.8,1176.4,l4nr00
421.0,1350.1,843.45,l4nr00
575.0,1624.79,927.59,l4nr00
600.0,1700.06,1045.99,l4nr00
387.0,1305.61,921.63,l4nr00
598.0,1615.98,937.25,l4nr00
541.0,1565.34,885.23,l4nr00
428.0,1373.55,891.79,l4nr00
1134.0,1767.5,1435.68,l4nr00
671.0,1736.19,1050.59,l4nr00
609.0,1736.96,898.23,l4nr00
558.0,1606.84,962.64,l4nr00
378.0,1295.89,793.3,l4nr00
1080.0,2067.59,1288.05,l4nr00
668.0,1706.62,1071.84,l4nr00
776.0,1806.97,1203.44,l4nr00
625.0,1572.95,1133.09,l4nr00
685.0,1715.81,1146.98,l4nr00
1110.0,2021.8,1366.34,l4nr00
997.0,2191.5,1187.59,l4nr00
839.0,1839.55,1234.6,l4nr00
820.0,1689.78,1178.19,l4nr00
716.0,1821.67,1101.57,l4nr00
811.0,1952.71,1204.58,l4nr00
832.0,2129.37,1126.61,l4nr00
1126.0,2254.4,1211.54,l4nr00
568.0,1762.09,881.47,l4nr00
980.0,2100.53,1213.7,l4nr00
1005.0,2041.92,1329.62,l4nr00
923.0,1986.67,1212.87,l4nr00
1.0,77.82,33.2,l4nr00
962.0,1768.69,1347.41,l4nr00
772.0,1693.57,1181.32,l4nr00
891.0,1950.07,1201.38,l4nr00
678.0,1683.88,1045.0,l4nr00
668.0,1674.77,965.45,l4nr00
958.0,2040.4,1247.95,l4nr00
648.0,1735.99,1012.69,l4nr00
522.0,1549.68,925.7,l4nr00
678.0,1658.39,1075.64,l4nr00
946.0,2101.37,1157.46,l4nr00
1067.0,2032.44,1393.28,l4nr00
911.0,1727.76,1280.42,l4nr00
689.0,1716.22,1041.23,l4nr00
996.0,2137.7,1269.43,l4nr00
544.0,1537.18,1012.71,l4nr00
542.0,1738.53,949.44,l4nr00
702.0,1621.03,1093.7,l4nr00
876.0,1535.54,1356.68,l4nr00
587.0,1533.95,1044.8,l4nr00
719.0,1499.64,1060.38,l4nr00
623.0,1548.48,1043.17,l4nr00
1100.0,2049.52,1353.08,l4nr00
595.0,1861.58,1024.38,l4nr00
514.0,1616.59,951.57,l4nr00
632.0,1619.6,1018.78,l4nr00
781.0,1819.8,1141.05,l4nr00
600.0,1473.35,902.04,l5nr00
299.0,1028.9,619.03,l5nr00
329.0,1060.67,655.61,l5nr00
268.0,1070.2,634.78,l5nr00
412.0,1314.61,696.0,l5nr00
474.0,1261.9,844.95,l5nr00
450.0,1257.97,774.39,l5nr00
593.0,1460.59,930.55,l5nr00
950.0,1806.46,1141.22,l5nr00
309.0,1078.81,590.01,l5nr00
454.0,1234.73,808.7,l5nr00
552.0,1616.79,906.23,l5nr00
399.0,1386.41,766.02,l5nr00
379.0,1155.17,707.91,l5nr00
630.0,1569.23,948.01,l5nr00
497.0,1277.59,861.37,l5nr00
500.0,1462.17,841.34,l5nr00
336.0,1202.6,626.46,l5nr00
547.0,1620.13,880.83,l5nr00
435.0,1345.82,768.63,l5nr00
398.0,1319.48,734.72,l5nr00
615.0,1507.13,904.76,l5nr00
306.0,1084.42,650.38,l5nr00
419.0,1337.16,733.99,l5nr00
378.0,1259.84,681.87,l5nr00
448.0,1391.23,789.35,l5nr00
343.0,1308.7,637.84,l5nr00
426.0,1277.78,785.89,l5nr00
315.0,1098.14,607.93,l5nr00
249.0,1039.31,506.16,l5nr00
232.0,907.24,604.69,l5nr00
217.0,873.43,567.68,l5nr00
441.0,1381.71,768.35,l5nr00
531.0,1446.82,939.76,l5nr00
312.0,1171.26,619.55,l5nr00
520.0,1393.23,825.8,l5nr00
346.0,1179.35,689.64,l5nr00
493.0,1375.08,791.61,l5nr00
207.0,802.31,614.01,l5nr00
375.0,1232.95,698.28,l5nr00
416.0,1189.26,779.33,l5nr00
348.0,1185.49,665.94,l5nr00
422.0,1248.68,745.75,l5nr00
397.0,1267.14,758.97,l5nr00
380.0,1237.96,757.34,l5nr00
350.0,1143.68,659.2,l5nr00
327.0,1141.69,709.39,l5nr00
410.0,981.07,870.79,l5nr00
303.0,1161.88,672.08,l5nr00
357.0,1190.58,681.13,l5nr00
342.0,1187.55,729.24,l5nr00
374.0,1330.3,761.36,l5nr00
317.0,1149.94,655.68,l5nr00
365.0,1245.91,741.92,l5nr00
436.0,1339.07,764.75,l5nr00
552.0,1453.99,962.77,l5nr00
506.0,1370.39,864.8,l5nr00
472.0,1432.93,876.37,l5nr00
385.0,1342.96,722.85,l5nr00
528.0,1444.67,902.37,l5nr00
426.0,1270.52,803.49,l5nr00
471.0,1423.28,900.9,l5nr00
427.0,1344.41,827.39,l5nr00
357.0,1228.61,681.62,l5nr00
312.0,1067.07,683.9,l5nr00
334.0,1257.06,707.83,l5nr00
417.0,1327.44,782.49,l5nr00
256.0,933.6,675.93,l5nr00
523.0,1440.62,899.83,l5nr00
352.0,1161.3,660.82,l5nr00
363.0,1209.35,739.86,l5nr00
626.0,1544.01,984.46,l5nr00
445.0,1304.04,853.87,l5nr00
263.0,1068.97,726.19,l5nr00
309.0,1125.26,578.54,l5nr00
912.0,2000.77,1310.7,l6nr00
1235.0,2270.47,1367.37,l6nr00
748.0,1784.87,1322.04,l6nr00
294.0,1070.9,862.86,l6nr00
563.0,1448.36,1201.25,l6nr00
733.0,1848.25,1182.07,l6nr00
1248.0,2456.6,1532.05,l6nr00
623.0,1606.88,1101.87,l6nr00
690.0,1574.04,1251.69,l6nr00
984.0,2272.4,1166.97,l6nr00
1252.0,2758.45,1570.93,l6nr00
677.0,1520.76,1229.23,l6nr00
991.0,2199.92,1217.01,l6nr00
1126.0,2469.18,1384.51,l6nr00
405.0,1205.28,1056.1,l6nr00
603.0,1537.35,1088.08,l6nr00
521.0,1485.88,1232.33,l6nr00
655.0,1794.77,1169.09,l6nr00
1463.0,2734.08,1660.2,l6nr00
373.0,1189.24,905.38,l6nr00
1178.0,2328.78,1537.86,l6nr00
1088.0,2379.23,1346.51,l6nr00
821.0,1871.02,1197.02,l6nr00
401.0,1207.35,854.09,l6nr00
1019.0,1993.12,1486.44,l6nr00
1318.0,2572.83,1534.8,l6nr00
495.0,1403.63,975.68,l6nr00
1233.0,2266.9,1613.48,l6nr00
1456.0,2733.33,1612.48,l6nr00
1178.0,2096.49,1679.28,l6nr00
1732.0,3113.36,1861.25,l6nr00
1217.0,2478.78,1358.47,l6nr00
324.0,1180.13,922.12,l6nr00
769.0,1785.4,1414.36,l6nr00
578.0,1538.74,1119.97,l6nr00
1044.0,2110.03,1469.0,l6nr00
1675.0,2652.94,1587.02,l6nr00
576.0,1422.12,1123.51,l6nr00
1583.0,2849.53,1678.59,l6nr00
1282.0,2349.87,1689.35,l6nr00
1.0,77.89,32.14,l6nr00
1373.0,2561.95,1601.99,l6nr00
608.0,1670.78,1446.56,l6nr00
823.0,1896.59,1247.44,l6nr00
896.0,1891.05,1398.75,l6nr00
16.0,211.27,100.49,l6nr00
797.0,2011.73,1140.06,l6nr00
963.0,2085.15,1339.13,l6nr00
558.0,1434.7,1129.33,l6nr00
1615.0,2865.71,1731.66,l6nr00
844.0,1952.01,1174.58,l6nr00
1445.0,2737.18,1665.34,l6nr00
918.0,2004.31,1255.18,l6nr00
1488.0,2568.78,1646.29,l6nr00
1516.0,2773.74,1789.66,l6nr00
1464.0,2585.73,1793.94,l6nr00
768.0,1907.61,1488.79,l6nr00
867.0,1973.08,1336.73,l6nr00
842.0,1963.83,1335.61,l6nr00
1370.0,2626.46,1519.95,l6nr00
648.0,1433.92,1352.0,l6nr00
871.0,1991.77,1358.56,l6nr00
1.0,93.63,20.69,l6nr00
1545.0,2662.1,1862.28,l6nr00
1452.0,2519.58,1726.91,l6nr00
1291.0,2531.74,1765.91,l6nr00
770.0,1876.96,1378.48,l6nr00
1020.0,1857.88,1702.23,l6nr00
1305.0,2436.75,1545.85,l6nr00
1151.0,2304.08,1466.94,l6nr00
1317.0,2458.06,1561.08,l6nr00
549.0,1516.86,1207.82,l6nr00
679.0,1558.22,1226.83,l6nr00
642.0,1825.88,1277.74,l6nr00
1161.0,2332.0,1549.4,l6nr00
577.0,1669.08,665.16,l7nr00
469.0,2008.27,544.86,l7nr00
572.0,2170.58,608.81,l7nr00
711.0,2100.8,716.49,l7nr00
591.0,2124.38,647.28,l7nr00
647.0,2119.58,668.58,l7nr00
707.0,2042.71,696.52,l7nr00
736.0,1979.92,772.17,l7nr00
613.0,2226.81,664.94,l7nr00
357.0,1851.88,487.76,l7nr00
387.0,1745.2,509.97,l7nr00
508.0,2072.81,571.89,l7nr00
462.0,2205.1,519.52,l7nr00
966.0,2236.59,870.16,l7nr00
777.0,1965.72,735.9,l7nr00
516.0,2036.68,569.55,l7nr00
393.0,1907.36,480.03,l7nr00
545.0,2370.49,629.02,l7nr00
1258.0,2204.86,1052.07,l7nr00
807.0,2411.84,730.48,l7nr00
762.0,2192.63,714.73,l7nr00
899.0,2375.01,777.41,l7nr00
500.0,2349.1,578.74,l7nr00
522.0,1942.58,546.97,l7nr00
551.0,1930.45,593.45,l7nr00
636.0,1990.29,660.56,l7nr00
467.0,2039.12,527.99,l7nr00
385.0,1943.93,482.22,l7nr00
1189.0,2544.98,965.74,l7nr00
703.0,1926.32,707.01,l7nr00
455.0,1935.7,532.59,l7nr00
386.0,1756.83,472.08,l7nr00
504.0,2125.13,542.25,l7nr00
770.0,2729.37,726.74,l7nr00
562.0,2125.1,549.67,l7nr00
501.0,1999.33,549.35,l7nr00
545.0,2061.79,598.67,l7nr00
668.0,2111.35,649.62,l7nr00
615.0,2011.44,638.87,l7nr00
554.0,1928.11,619.92,l7nr00
640.0,2098.2,648.38,l7nr00
664.0,2252.16,655.95,l7nr00
808.0,2433.03,733.48,l7nr00
601.0,2319.16,655.53,l7nr00
815.0,2454.75,784.07,l7nr00
1335.0,2319.21,1048.16,l7nr00
634.0,1983.5,641.11,l7nr00
815.0,2445.72,733.33,l7nr00
546.0,1984.01,603.69,l7nr00
436.0,1856.71,546.18,l7nr00
529.0,1903.05,581.4,l7nr00
655.0,2491.88,673.03,l7nr00
637.0,2478.02,681.5,l7nr00
530.0,2237.58,629.86,l7nr00
620.0,2196.39,644.01,l7nr00
613.0,2416.85,636.87,l7nr00
567.0,2000.13,616.66,l7nr00
652.0,1593.81,746.67,l7nr00
741.0,2472.77,722.7,l7nr00
669.0,2597.02,656.52,l7nr00
404.0,1637.37,496.13,l7nr00
464.0,1823.75,556.14,l7nr00
596.0,2260.01,655.39,l7nr00
685.0,2602.38,633.56,l7nr00
478.0,1955.21,561.07,l7nr00
749.0,2152.75,702.88,l7nr00
645.0,2381.62,670.03,l7nr00
767.0,2484.53,704.73,l7nr00
638.0,2392.03,653.08,l7nr00
630.0,2045.18,653.94,l7nr00
562.0,2012.28,650.38,l7nr00
540.0,2074.42,594.31,l7nr00
714.0,2040.64,712.59,l7nr00
814.0,2237.36,726.72,l7nr00
697.0,2178.93,685.91,l7nr00
953.0,1871.46,1218.94,l8nr00
1156.0,1936.0,1337.44,l8nr00
1017.0,1874.03,1187.51,l8nr00
1672.0,2377.88,1903.55,l8nr00
1.0,87.95,31.37,l8nr00
1122.0,1844.99,1326.62,l8nr00
1258.0,1952.69,1476.66,l8nr00
1174.0,1893.94,1449.61,l8nr00
1063.0,1871.73,1387.85,l8nr00
1747.0,2432.61,1838.28,l8nr00
1688.0,2343.72,1670.29,l8nr00
1139.0,1980.37,1504.87,l8nr00
1323.0,2083.25,1379.87,l8nr00
1238.0,2049.02,1526.8,l8nr00
1709.0,2371.59,1680.81,l8nr00
733.0,1555.04,1111.97,l8nr00
733.0,1555.04,1111.97,l8nr00
1343.0,2106.22,1448.14,l8nr00
1326.0,2089.29,1608.48,l8nr00
1356.0,2194.48,1561.48,l8nr00
1630.0,2260.88,1574.62,l8nr00
1254.0,2200.93,1318.35,l8nr00
1947.0,2449.76,1641.72,l8nr00
1266.0,1965.0,1419.16,l8nr00
661.0,1510.23,1064.55,l8nr00
521.0,1278.13,847.85,l8nr00
1150.0,2024.94,1326.81,l8nr00
1178.0,1944.69,1333.06,l8nr00
698.0,1458.14,1054.21,l8nr00
1380.0,2069.83,1642.43,l8nr00
1401.0,2140.97,1390.58,l8nr00
1401.0,2140.97,1390.58,l8nr00
1220.0,2063.07,1367.9,l8nr00
1753.0,2389.37,1686.11,l8nr00
883.0,1579.55,1233.15,l8nr00
543.0,1406.3,854.93,l8nr00
0.0,68.5,18.23,l8nr00
1373.0,2134.44,1395.19,l8nr00
1700.0,2423.17,1610.58,l8nr00
1254.0,2055.86,1361.62,l8nr00
814.0,1736.61,1085.5,l8nr00
1397.0,2125.25,1506.45,l8nr00
1070.0,2066.76,1435.81,l8nr00
1493.0,2224.59,1720.01,l8nr00
1281.0,2293.49,1777.05,l8nr00
872.0,1975.37,1548.76,l8nr00
1986.0,2572.93,1684.44,l8nr00
1175.0,1954.21,1395.0,l8nr00
1660.0,2247.08,1538.87,l8nr00
1584.0,2465.05,1433.52,l8nr00
1229.0,2085.85,1431.89,l8nr00
875.0,1826.36,1233.48,l8nr00
509.0,1380.7,933.5,l8nr00
1526.0,2245.68,1603.32,l8nr00
1349.0,2019.77,1332.13,l8nr00
1581.0,2251.41,1611.22,l8nr00
1474.0,2259.52,1729.03,l8nr00
1152.0,2064.97,1491.93,l8nr00
801.0,1721.11,1312.24,l8nr00
1056.0,2037.62,1412.71,l8nr00
736.0,1694.24,1330.26,l8nr00
1644.0,2432.47,1467.95,l8nr00
964.0,1856.52,1361.62,l8nr00
1028.0,2080.06,1666.57,l8nr00
994.0,1611.92,1346.33,l8nr00
1551.0,2269.69,1595.1,l8nr00
1094.0,1976.37,1307.24,l8nr00
1053.0,1997.76,1149.61,l8nr00
954.0,1861.63,1320.55,l8nr00
1066.0,1862.37,1459.0,l8nr00
1066.0,1862.37,1459.0,l8nr00
978.0,1913.69,1453.21,l8nr00
624.0,1409.96,1070.57,l8nr00
1754.0,2412.04,1723.85,l8nr00
1114.0,1847.73,1361.08,l8nr00
1748.0,3091.9,2294.4,l9nr00
1010.0,2575.37,1473.58,l9nr00
978.0,2327.47,1408.07,l9nr00
1316.0,2818.92,1704.2,l9nr00
1607.0,3154.81,1844.41,l9nr00
1387.0,2983.15,1579.04,l9nr00
843.0,2120.99,1298.19,l9nr00
1245.0,2592.25,1610.86,l9nr00
1795.0,3155.65,1886.3,l9nr00
1609.0,3491.57,1824.41,l9nr00
1563.0,3195.87,1824.35,l9nr00
1134.0,2518.63,1932.75,l9nr00
1094.0,2524.25,1610.59,l9nr00
1288.0,2767.83,1759.64,l9nr00
2301.0,3695.95,2478.13,l9nr00
1284.0,2902.3,1457.36,l9nr00
1237.0,2669.82,1570.06,l9nr00
1579.0,2809.01,1904.3,l9nr00
1408.0,2740.53,1815.59,l9nr00
1594.0,2963.49,1874.25,l9nr00
654.0,1641.88,1177.07,l9nr00
1530.0,3221.41,2055.22,l9nr00
992.0,2233.62,1416.05,l9nr00
1390.0,2995.16,1552.89,l9nr00
1346.0,2844.89,1659.54,l9nr00
1143.0,2771.15,1479.62,l9nr00
1028.0,2384.91,1404.34,l9nr00
806.0,2201.03,1291.48,l9nr00
1182.0,2817.03,1569.61,l9nr00
1183.0,2699.73,1405.16,l9nr00
1298.0,2602.45,1471.35,l9nr00
1787.0,3130.57,1920.4,l9nr00
1997.0,3284.95,1996.64,l9nr00
1660.0,3145.74,2129.98,l9nr00
1170.0,2438.87,1527.99,l9nr00
1710.0,3043.69,1821.18,l9nr00
1406.0,2692.72,1950.32,l9nr00
849.0,2447.06,1317.99,l9nr00
1342.0,2778.47,1654.34,l9nr00
1318.0,2893.13,1662.57,l9nr00
1035.0,2638.42,1486.15,l9nr00
1486.0,3126.88,1693.1,l9nr00
1034.0,2342.71,1416.81,l9nr00
1365.0,2955.79,1647.61,l9nr00
918.0,2243.37,1506.16,l9nr00
1360.0,3162.27,1764.93,l9nr00
1603.0,3311.46,1884.99,l9nr00
1485.0,2983.11,1642.37,l9nr00
1271.0,2693.12,1603.6,l9nr00
1111.0,2443.43,1664.19,l9nr00
762.0,2091.16,1232.03,l9nr00
1621.0,3161.41,1636.33,l9nr00
1494.0,2963.57,1775.39,l9nr00
849.0,2175.38,1322.21,l9nr00
855.0,2010.58,1293.49,l9nr00
1753.0,3295.89,1850.64,l9nr00
1442.0,3028.3,1667.41,l9nr00
854.0,2196.13,1391.09,l9nr00
1153.0,2834.53,1626.72,l9nr00
1166.0,2697.48,1612.25,l9nr00
1270.0,2999.83,1668.12,l9nr00
1460.0,3161.27,1721.69,l9nr00
1481.0,2943.13,1660.52,l9nr00
1526.0,3296.22,1699.46,l9nr00
1716.0,3318.87,1764.57,l9nr00
1068.0,2657.69,1736.99,l9nr00
1525.0,3028.85,1804.86,l9nr00
1821.0,3166.78,1973.62,l9nr00
1741.0,3507.66,1807.88,l9nr00
1766.0,2899.07,1999.21,l9nr00
1127.0,2548.86,1532.77,l9nr00
1654.0,3027.63,1869.27,l9nr00
1487.0,2993.59,1746.94,l9nr00
1374.0,2828.91,1580.57,l9nr00
1262.0,2792.66,1439.21,l9nr00
19.0,278.02,154.43,l10nr00
4.0,117.28,62.26,l10nr00
3719.0,3746.28,2370.0,l10nr00
1.0,63.33,33.53,l10nr00
5.0,114.38,67.68,l10nr00
3.0,78.71,59.81,l10nr00
0.0,72.2,14.4,l10nr00
17.0,286.39,158.48,l10nr00
7.0,155.24,86.88,l10nr00
10.0,142.46,119.42,l10nr00
13.0,223.39,129.77,l10nr00
12.0,182.98,130.82,l10nr00
7.0,140.86,93.47,l10nr00
9.0,206.87,107.67,l10nr00
11.0,374.2,95.3,l10nr00
13.0,195.91,141.08,l10nr00
18.0,344.43,136.92,l10nr00
12.0,268.13,105.41,l10nr00
6.0,154.33,81.58,l10nr00
15.0,285.02,138.67,l10nr00
1.0,66.96,42.85,l10nr00
16.0,230.94,150.58,l10nr00
3109.0,3854.11,2176.8,l10nr00
0.0,81.98,16.72,l10nr00
14.0,208.88,114.86,l10nr00
4.0,108.73,70.7,l10nr00
6.0,180.61,56.2,l10nr00
11.0,209.92,123.26,l10nr00
10.0,132.08,124.34,l10nr00
2039.0,2881.67,1774.39,l10nr00
18.0,237.3,147.95,l10nr00
2423.0,3357.98,1844.11,l10nr00
5.0,146.37,66.71,l10nr00
12.0,232.01,109.55,l10nr00
22.0,322.01,137.83,l10nr00
1.0,106.79,27.77,l10nr00
9.0,170.33,93.19,l10nr00
12.0,159.23,127.12,l10nr00
1.0,113.43,30.66,l10nr00
3.0,76.94,63.65,l10nr00
2.0,172.43,33.38,l10nr00
7.0,210.92,85.0,l10nr00
6.0,149.79,91.14,l10nr00
15.0,321.16,118.43,l10nr00
6.0,114.36,90.72,l10nr00
11.0,223.57,128.91,l10nr00
2838.0,3541.91,1979.87,l10nr00
11.0,159.69,126.38,l10nr00
2.0,73.13,60.83,l10nr00
12.0,245.35,105.04,l10nr00
3846.0,3758.02,2358.26,l10nr00
10.0,230.25,102.15,l10nr00
4.0,171.89,55.37,l10nr00
18.0,237.08,135.96,l10nr00
14.0,295.5,125.0,l10nr00
13.0,245.58,127.76,l10nr00
3329.0,3452.79,2161.34,l10nr00
2.0,76.48,51.32,l10nr00
2.0,96.2,43.72,l10nr00
6.0,139.33,80.36,l10nr00
14.0,259.09,138.8,l10nr00
18.0,298.17,126.29,l10nr00
5.0,133.04,85.28,l10nr00
8.0,227.83,86.11,l10nr00
5.0,153.67,91.64,l10nr00
6.0,112.35,101.58,l10nr00
8.0,174.27,83.49,l10nr00
3.0,104.79,58.33,l10nr00
11.0,199.41,119.56,l10nr00
3.0,107.68,76.85,l10nr00
4.0,91.05,72.29,l10nr00
3.0,96.93,72.73,l10nr00
4.0,115.17,77.4,l10nr00
4.0,89.81,77.17,l10nr00
1.0,58.38,42.04,l10nr00
746.0,1958.54,1203.22,l11nr00
647.0,1893.23,1042.49,l11nr00
508.0,1546.01,869.69,l11nr00
459.0,1592.89,957.73,l11nr00
464.0,1627.51,1016.44,l11nr00
780.0,2072.73,1288.07,l11nr00
800.0,1958.67,1173.1,l11nr00
611.0,2003.72,1018.98,l11nr00
810.0,2068.47,1133.73,l11nr00
453.0,1654.38,868.85,l11nr00
682.0,1985.54,1127.16,l11nr00
553.0,1758.73,1058.89,l11nr00
574.0,1983.0,1095.69,l11nr00
619.0,1850.11,1063.1,l11nr00
750.0,2092.62,1180.7,l11nr00
665.0,1997.73,1043.1,l11nr00
650.0,1864.16,1042.38,l11nr00
700.0,2054.63,1055.92,l11nr00
479.0,1572.64,895.37,l11nr00
752.0,2127.5,1060.09,l11nr00
567.0,1695.92,934.8,l11nr00
481.0,1607.78,927.24,l11nr00
485.0,1639.51,886.33,l11nr00
661.0,1987.34,1076.19,l11nr00
788.0,2121.78,1293.26,l11nr00
602.0,1890.26,1062.65,l11nr00
391.0,1424.73,843.41,l11nr00
761.0,2133.9,1206.84,l11nr00
559.0,1768.46,905.44,l11nr00
